store,title,validUntil,image,price,oldPrice,loyaltyRequired,storeSize,description,discountInfo,productBrand,discountDescription
"Rimi","AGOTOS sėklų duona, 45 %, 350 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_979708_PCE_LT","1.83","2.29","false","","5,23 €/kg","","",""
"Rimi","Kons. auks. kukur. BONDUELLE KIDS, 170g/140g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_129719_PCE_LT","1.19","1.59","true","","11,36 €/kg","","","8,50 €/kg"
"Rimi","Pop. rankšluosčiai ZEWA EVERYDAY JUMBO XXL","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7310001_PCE_LT","2.79","5.59","true","","5,59 €/vnt.","-50%","","2,79 €/vnt."
"Rimi","Šviež. datulės SELECTION BY RIMI, 600 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_904532_PCE_LT","3.19","3.89","false","","5,32 €/kg","","",""
"Rimi","Saliamio rink. SELECTION BY RIMI MILANO, 70 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803266_PCE_LT","2.45","3.09","false","","35,00 €/kg","","",""
"Rimi","Pupelės RIMI CANNELLINI, 400 g / 240 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811566_PCE_LT","0.95","1.35","true","","5,63 €/kg","","","3,96 €/kg"
"Rimi","Šaldytų daržovių mišinys HORTEX MEXICO, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_224240_PCE_LT","1.25","1.79","true","","4,47 €/kg","","","3,12 €/kg"
"Rimi","Sultenė indeliuose PRIMAVEGA, 100 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_283029_PCE_LT","1.39","1.99","true","","19,90 €/kg","","","13,90 €/kg"
"Rimi","Šaldytų daržovių mišinys HORTEX VIP MIX, 400g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_223910_PCE_LT","1.25","1.79","true","","4,47 €/kg","","","3,12 €/kg"
"Rimi","Tualetinis popierius RIMI NATURA 3sl., 8 rit.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812696_PCE_LT","1.17","2.35","true","","0,29 €/vnt.","-50%","","0,15 €/vnt."
"Rimi","Kiaulienos sprandinė be kaulo, 1 kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811458_KGM_LT","3.99","6.49","false","","3,99 €/kg","","",""
"Rimi","Sausainiai SELGA, 180 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_123661_PCE_LT","0.69","1.15","true","","6,39 €/kg","","","3,83 €/kg"
"Rimi","Kepimo milteliai, 30g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_149477_PCE_LT","0.31","0.45","true","","15,00 €/kg","","","10,33 €/kg"
"Rimi","Švž. ančiukų filė su oda LAPINO PUOTA, 1 kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_285144_KGM_LT","11.99","19.99","false","","11,99 €/kg","","",""
"Rimi","ROKIŠKIO NAMINĖ grietinė, 30 % rieb., 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_261208_PCE_LT","2.39","2.99","false","","5,97 €/kg","","",""
"Rimi","Švelnus žemės riešutų kremas ULDUKAS, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_197350_PCE_LT","3.09","3.89","true","","12,97 €/kg","","","10,30 €/kg"
"Rimi","Česnakų granulės SALDVA, 32g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154766_PCE_LT","0.62","0.89","true","","27,81 €/kg","","","19,37 €/kg"
"Rimi","ŽEMAITIJOS pienas be lakt. A2, 3,5% rieb.0,9l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_999362_PCE_LT","1.69","2.19","false","","1,88 €/l","","",""
"Rimi","Kokosų kremas SANTA MARIA RICH, 250 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_196378_PCE_LT","2.79","3.49","true","","13,96 €/l","","","11,16 €/l"
"Rimi","Vytint. kumpis SERRANO SELECTION BY RIMI, 80g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808263_PCE_LT","2.39","2.99","false","","29,88 €/kg","","",""
"Rimi","Žalieji žirneliai BONDUELLE, 400 g / 265 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_104097_PCE_LT","1.29","1.79","true","","6,75 €/kg","","","4,87 €/kg"
"Rimi","Fasuotos kriaušės CONFERENCE,1kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_933791_PCE_LT","1.89","2.39","false","","1,89 €/kg","","",""
"Rimi","Ekol. jogurtas be laktozės BIOS, 3,8 %, 370 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_928577_PCE_LT","1.83","2.29","false","","4,95 €/kg","","",""
"Rimi","Drėg. tualet. popier. ZEWA ALOE VERA, 42vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7190590_PCE_LT","1.79","3.59","true","","0,09 €/vnt.","-50%","","0,04 €/vnt."
"Rimi","Tualetinis popierius ZEWA ULTRA SOFT, 8rit.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7156911_PCE_LT","8.69","9.99","true","","1,25 €/vnt.","","","1,09 €/vnt."
"Rimi","Tualet. popierius RIMI CAMOMILE, 3sl., 8rit.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804417_PCE_LT","1.74","3.49","true","","0,44 €/vnt.","-50%","","0,22 €/vnt."
"Rimi","Malta kava LAVAZZA QUALITA ORO, 250 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_111032_PCE_LT","5.69","9.59","true","","38,36 €/kg","","","22,76 €/kg"
"Rimi","Tualet. popierius GRITE ORCHIDEA, 3sl., 8rit.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7107435_PCE_LT","2.69","5.39","true","","0,67 €/vnt.","-50%","","0,34 €/vnt."
"Rimi","Juoda AGOTOS duona, 800g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_253013_PCE_LT","1.83","2.29","false","","2,29 €/kg","","",""
"Rimi","Tep. lyd. sūrel. RAMBYNO MILDUTĖ, 50 %, 175 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_205867_PCE_LT","1.65","1.99","false","","9,43 €/kg","","",""
"Rimi","Virta daktariška dešra PREMIUM, a.r., 600g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_292052_PCE_LT","3.59","4.79","false","","5,98 €/kg","","",""
"Rimi","Makaronai BARILLA SPAGHETTI Nr. 5, 500 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_136916_PCE_LT","1.6","2.29","true","","4,58 €/kg","","","3,20 €/kg"
"Rimi","Ryžių makaronai SANTA MARIA, 180g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_177915_PCE_LT","2.19","2.75","true","","15,28 €/kg","","","12,17 €/kg"
"Rimi","Makaronai BARILLA FUSILLI Nr. 98, 500 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_136903_PCE_LT","1.6","2.29","true","","4,58 €/kg","","","3,20 €/kg"
"Rimi","Ekologiški traškučiai JAVINĖ, 150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_273704_PCE_LT","1.64","2.05","false","","10,93 €/kg","","",""
"Rimi","Grikių kruopos GALINTA, 800 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_133214_PCE_LT","1.99","2.89","true","","3,61 €/kg","","","2,49 €/kg"
"Rimi","Anakardžių riešutai RIMI, 150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805562_PCE_LT","2.39","2.99","true","","19,93 €/kg","","","15,93 €/kg"
"Rimi","Varškės sūris su kmyn. DVARO, 22% rieb., 1kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_252891_KGM_LT","14.59","18.25","true","","18,25 €/kg","","","14,59 €/kg"
"Rimi","Negaz. natūr. mineralinis vanduo TICHĖ, 1,5 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1368518_PCE_LT","0.59","0.99","true","","0,66 €/l","","","0,39 €/l"
"Rimi","Sausainiai MILKA CHOCO MINIS, 150 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_158077_PCE_LT","1.73","2.89","true","","19,27 €/kg","","","11,53 €/kg"
"Rimi","Lydytas sviestas GHEE AMRITA, 500 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4004736_PCE_LT","6.99","10.99","true","","21,98 €/kg","","","13,98 €/kg"
"Rimi","Cukrus PANEVĖŽIO PLIUS, 1 kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_148646_PCE_LT","0.79","1.19","true","","1,19 €/kg","","","0,79 €/kg"
"Rimi","Nat.negaz. mineralinis vanduo BIRUTĖ, 1,5l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1360160_PCE_LT","0.55","0.79","true","","0,53 €/l","","","0,37 €/l"
"Rimi","Tyrelė I LOVE ECO kriauš. banan., 6 mėn, 90 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805179_PCE_LT","0.93","1.09","true","","12,11 €/kg","","","10,33 €/kg"
"Rimi","Tualetinis popierius ZEWA DELUXE, 3sl., 4rit.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_768612_PCE_LT","1.69","3.39","true","","0,85 €/vnt.","-50%","","0,42 €/vnt."
"Rimi","Popieriniai rankšluosčiai ZEWA EASY, 120 vnt.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_771513_PCE_LT","1.49","2.99","true","","0,02 €/vnt.","-50%","","0,01 €/vnt."
"Rimi","Kietas muilas NEUTRAL, 100g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086000_PCE_LT","0.99","1.29","true","","12,90 €/kg","","","9,90 €/kg"
"Rimi","Vyt. kump. SELECTION BY RIMI PROSCIUTTO, 70 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803263_PCE_LT","2.39","2.99","false","","34,14 €/kg","","",""
"Rimi","Pop. rankšl. RIMI TUCANO, 3 sl. 200 lap.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816256_PCE_LT","1.74","3.49","true","","3,49 €/vnt.","-50%","","1,74 €/vnt."
"Rimi","Negazuotas mineralinis vanduo NEPTŪNAS, 1,5l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1359670_PCE_LT","0.49","0.85","true","","0,57 €/l","","","0,33 €/l"
"Rimi","Karštai rūk.sūdyta nugarinė Kleboniška, A,1kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_291658_KGM_LT","13.29","18.99","false","","13,29 €/kg","","",""
"Rimi","Pomidorų gabaliukai su baziliku RIMI, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807746_PCE_LT","0.99","1.65","true","","4,12 €/kg","","","2,47 €/kg"
"Rimi","Tirpiosios mielės, 7g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147406_PCE_LT","0.32","0.46","true","","65,71 €/kg","","","45,71 €/kg"
"Rimi","Jūržolės užkandis SAMLIP, 12g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_176146_PCE_LT","1.69","2.29","true","","190,83 €/kg","","","140,83 €/kg"
"Rimi","Sumuštinukų duona TIP TOP, 240 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_248627_PCE_LT","1.27","1.59","false","","5,29 €/kg","","",""
"Rimi","Gražgarsčių lapai, 200 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_909369_PCE_LT","1.39","1.99","true","","9,95 €/kg","","","6,95 €/kg"
"Rimi","Dantų krapštukas su siūlu JORDAN 3IN1, 36vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7075760_PCE_LT","1.99","2.99","true","","0,08 €/vnt.","","","0,06 €/vnt."
"Rimi","Džiovintos spanguolės RIMI, 200g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805564_PCE_LT","2.85","3.59","true","","17,95 €/kg","","","14,25 €/kg"
"Rimi","Sumuštinių duona SĖKLŲ, 450 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_946887_PCE_LT","2.2","2.75","false","","4,89 €/kg","","",""
"Rimi","Nosinaitės ZEWA SOFTIS Menthol, 10x9 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_466617_PCE_LT","1.74","3.49","true","","0,35 €/vnt.","-50%","","0,17 €/vnt."
"Rimi","Bandelė CINNABON, 80g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_968766_PCE_LT","0.89","1.05","false","","11,13 €/kg","","",""
"Rimi","Pomidorų PESTO pad., SELECTION BY RIMI, 130g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803254_PCE_LT","1.99","2.85","true","","21,92 €/kg","","","15,31 €/kg"
"Rimi","Burokėlių salotos su česnakais, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_964903_PCE_LT","1.39","1.65","false","","4,63 €/kg","","",""
"Rimi","Rupi jūros druska RIMI, 500g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_806992_PCE_LT","0.47","0.59","true","","1,18 €/kg","","","0,94 €/kg"
"Rimi","Lyd.rūk.sūrio užkandis RAMBYNO ant.75g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_905304_PCE_LT","1.19","1.49","false","","15,87 €/kg","","",""
"Rimi","Valg. ledai su uogų įd. RIMI, 200 ml / 120 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813462_PCE_LT","0.52","0.69","true","","5,35 €/kg","","","4,03 €/kg"
"Rimi","VILKYŠKIŲ kefyras, 2,5 % rieb., 0,75 kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_297111_PCE_LT","1.29","1.55","false","","1,72 €/kg","","",""
"Rimi","Mažas pyragėlis su obuolių įdaru, 50 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4002419_PCE_LT","0.47","0.55","false","","9,40 €/kg","","",""
"Rimi","Šv.viščiuko broilerio peteliai be antib.,500g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_995840_PCE_LT","1.79","3.49","false","","3,58 €/kg","","",""
"Rimi","Virt. GIMINIŲ paštetas UTENOS MĖSA, a.r.,120g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_255547_PCE_LT","0.85","1.69","true","","14,08 €/kg","","","7,08 €/kg"
"Rimi","Pieniniai javinukai JAVINĖ, 150 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_146146_PCE_LT","0.87","1.09","true","","7,27 €/kg","","","5,80 €/kg"
"Rimi","Saliamio rink. SELECT. BY RIMI SPIANATA, 70 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811333_PCE_LT","1.79","2.29","false","","25,57 €/kg","","",""
"Rimi","Varškės sūrelis su šokolado gab. KARUMS, 45 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_269083_PCE_LT","0.35","0.65","false","","7,78 €/kg","","",""
"Rimi","Ek. jogurtas be lakt. su vyšn. BIOS,3,1%,125g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_249020_PCE_LT","0.87","1.09","false","","6,96 €/kg","","",""
"Rimi","Keptos jūrų lydekos su daržovėm, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_972196_PCE_LT","2.59","2.99","false","","8,63 €/kg","","",""
"Rimi","Kukurūzai BONDUELLE, 340 g / 285 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_103255_PCE_LT","1.65","2.19","true","","7,68 €/kg","","","5,79 €/kg"
"Rimi","Ek. jogurtas be lak. su brašk. BIOS,3,1%,125g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_252599_PCE_LT","0.87","1.09","false","","6,96 €/kg","","",""
"Rimi","Nealk.alus KRONENBOURG 1664 BLANC,0,33l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1372705_PCE_LT","1.35","1.59","true","","4,82 €/l","","","4,09 €/l"
"Rimi","Šald. pica kump., pesto pad. DR. OETKER, 360g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_940031_PCE_LT","2.49","3.59","true","","9,97 €/kg","","","6,92 €/kg"
"Rimi","Ridikėliai su lapais, 100 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_215255_PCE_LT","0.55","0.99","false","","5,50 €/kg","","",""
"Rimi","Sausainiai su šokoladiniu skoniu SELGA, 180 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_123663_PCE_LT","0.69","1.15","true","","6,39 €/kg","","","3,83 €/kg"
"Rimi","Pupelės pomidorų padaže RIMI, 400 g / 200 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808455_PCE_LT","0.95","1.29","true","","6,45 €/kg","","","4,75 €/kg"
"Rimi","Arbata ETNO AKSOMINIS VAKARAS, 22 pak., 33 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147201_PCE_LT","1.85","2.69","true","","81,52 €/kg","","","56,06 €/kg"
"Rimi","Popier. rankšluosčiai RIMI SMART, 2 rit.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815650_PCE_LT","0.69","1.39","true","","0,70 €/vnt.","-50%","","0,35 €/vnt."
